id	Username	Text	Date	Retweets	Favorites	Mentions	Hashtags	Geo	Permalink	True Positive	False Positive	isClean
2.95956035540172E+016	mcassera	 cancer center waiting see new oncologist	1/24/2011	0	0				https://twitter.com/mcassera/status/29595603554017280	1	0	1
3.37260175956262E+017	Ericquaa	 rate probably wouldnt even date cancer hate word every sense	5/22/2013	0	0				https://twitter.com/Ericquaa/status/337260175956262913	0	1	-1
5.23855185920405E+017	acreyes18	 making strides breast cancer today makingstrides makingstridesagainstbreastcancer	10/19/2014	0	0		#MakingStrides #makingstridesagainstbreastcancer		https://twitter.com/acreyes18/status/523855185920405504	1	0	1
11395517243	markskelley	 supporting american cancer society bobs murrieta pizza http sqcomd rdqe	3/31/2010	0	0	@Bob			https://twitter.com/markskelley/status/11395517243	1	0	1
5.057942766145E+017	LosoyEd	 say masturbating times week prevent testicular cancer dont trust media make sure times daily	8/30/2014	0	2				https://twitter.com/LosoyEd/status/505794276614500352	0	1	-1
4.2296734689948E+017	Saint129	 seen crack head watch indain films come dont connect automatically cancer miracles touched still here	1/14/2014	0	0				https://twitter.com/Saint129/status/422967346899480576	0	1	-1
2.0252393241328E+017	AlaaAlteneiji	 posted photo m d anderson cancer center mays clinic http instagrampkqfb ckna	5/15/2012	0	0	@M			https://twitter.com/AlaaAlteneiji/status/202523932413280257	0	1	-1
4.14531840007872E+017	stephaniebunny	 mindblowing iced tea lemonade proven significantly reduce cancer risk vodka usually mix those	12/21/2013	0	1	@MindBlowing			https://twitter.com/stephaniebunny/status/414531840007872512	0	1	-1
2.3396843344694E+017	LameSa_uce	 feeeeels like cancer	8/10/2012	0	0				https://twitter.com/LameSa_uce/status/233968433446940672	0	1	-1
6.38032942036418E+016	93311	 cancer survivor helps relay life httpbitlylxajwy via httpoutsidein 	4/28/2011	0	0				https://twitter.com/93311/status/63803294203641856	1	0	1
4.00516774476513E+017	SpotBoyyLee	 cancerareus cancer loyal spouse	11/13/2013	0	0	@CancerAreUs	#Cancer		https://twitter.com/SpotBoyyLee/status/400516774476513281	0	1	-1
2.13019346853834E+017	stevemunoz	 im vanderbilt ingram cancer center nashville tn http sqcomkvgpth	6/13/2012	0	0				https://twitter.com/stevemunoz/status/213019346853834753	0	1	-1
4.35130270308925E+017	Chef_AlexG	 laughin cures cancer	2/16/2014	0	0				https://twitter.com/Chef_AlexG/status/435130270308925441	1	0	1
1.20690807157166E+017	MrCrackBerry	 need breast cancer awareness wristband wear sales floor throughout october would get one those	10/2/2011	0	0				https://twitter.com/MrCrackBerry/status/120690807157166080	1	0	1
3.51019686432997E+017	afifi_dalia24	 cancer might win battles lost better place now prayers go cancer victims past away rip	6/29/2013	1	1		#RIP		https://twitter.com/afifi_dalia24/status/351019686432997376	1	0	1
7.86126596369285E+016	kittys_devil	 true cancer good mood outright flirtatious moody cancer shy pay attention youre trying hookup	6/8/2011	0	0		#Cancer		https://twitter.com/kittys_devil/status/78612659636928512	0	1	-1
5.47075827116957E+017	KyleMiller89	 last rt please keep family thoughts prayers little cousin ian heaven courageous battle cancer 	12/22/2014	0	0				https://twitter.com/KyleMiller89/status/547075827116957696	1	0	1
4.34472210594807E+017	heytherecassidy	 ugh hate old people talk like many excuses find talk cancerous moles arthritis	2/14/2014	0	0				https://twitter.com/heytherecassidy/status/434472210594807808	0	1	-1
1.80134067898036E+017	94080	 help family fight cancer http bitlyaaxoip via http outsidein 	3/14/2012	0	0				https://twitter.com/94080/status/180134067898036225	1	0	1
4.62055645793906E+017	reyreydiggins07	 astrologysex cancer strength loyalty	5/1/2014	0	0	@Astrologysex	#Cancer		https://twitter.com/reyreydiggins07/status/462055645793906688	0	1	-1
4.73940058454511E+017	theDJNytelyfe	 cancer sucks fought fought hoursnow back iphone lol shes fighter mane http instagramcompoza ybra k	6/3/2014	0	0				https://twitter.com/theDJNytelyfe/status/473940058454511618	1	0	1
7.12255276246753E+016	60047	 sisters organize cancer walk libertyville httpbitlykwxfzt via httpoutsidein 	5/19/2011	0	0				https://twitter.com/60047/status/71225527624675329	1	0	1
3.1002841809802E+017	MaxONeile	 kaylyn_roberts domfragoso jmkelly hope get testicular cancer	3/8/2013	0	0	@kaylyn_roberts @DomFragoso @jmkelly6			https://twitter.com/MaxONeile/status/310028418098020352	1	0	1
5.18910786651967E+017	babygirlashelyy	 dont know wanna wear cancer shirt cancer sweater tank top	10/5/2014	0	0				https://twitter.com/babygirlashelyy/status/518910786651967488	1	0	1
2.38406602112241E+017	QueenBlkB	 romancin_yo_bia wrong wit randohope u feel better feel like crap lost friend cancer battle	8/22/2012	0	0	@Romancin_yo_bia			https://twitter.com/QueenBlkB/status/238406602112241664	1	0	1
3.39577124748943E+017	CSumner78	 annmarieg ihadcancer im thinking entire webseries living cancer ill definitely talk sex love dating	5/28/2013	0	0	@annmarieg4 @ihadcancer			https://twitter.com/CSumner78/status/339577124748943360	1	0	1
5.35288865327759E+016	_chrisoneil	 akira teenager cant handle evolving higher form explodes stay puft marshmallow man cancerous throbbing organs	3/31/2011	0	0				https://twitter.com/_chrisoneil/status/53528886532775936	0	1	-1
1.11866961574633E+017	warrenbowman	 im city angels veterinary cancer group jefferson blvd culver city http sqcomnwrq r	9/8/2011	0	0				https://twitter.com/warrenbowman/status/111866961574633473	0	1	-1
5.4959226175619E+017	Sandyspo	 cubskickass cubs please follow spread word shirtschi make really cool sport shirts help people fighting cancer	12/29/2014	3	0	@Cubskickass100 @Cubs @26shirtsCHI			https://twitter.com/Sandyspo/status/549592261756190720	1	0	1
4.7372359122656E+017	KStah34	 midnight ruinarealityshow cancer survivor stars	6/3/2014	0	0	@midnight	#RuinARealityShow		https://twitter.com/KStah34/status/473723591226560512	0	1	-1
5.935826552764E+016	JeremyHerbel	 last bar crawl cancer kbpc uptown bar grill w jodiedprice kateolynch http sqcomhx vsh	4/16/2011	0	0	@Uptown @jodiedprice @kateolynch	#KBPC		https://twitter.com/JeremyHerbel/status/59358265527640065	1	0	1
3.88635798230552E+017	EsVarela	 tampa green iguana raffles happy hour join us end breast cancer anderson rd tampa pictwittercom d xnf ms	10/11/2013	0	0				https://twitter.com/EsVarela/status/388635798230552576	1	0	1
4.07541852586266E+017	imajworks	 im always anxious husband go back post cancer scans stomach knots	12/2/2013	0	1				https://twitter.com/imajworks/status/407541852586266624	1	0	1
2.39842638134648E+017	ptocaven	 participating fight cancer chilis chilis grill bar http instagrampozpzbgwihm	8/26/2012	0	0	@Chili			https://twitter.com/ptocaven/status/239842638134648832	1	0	1
2.27016782081306E+017	MonroyUS	 alvarouribevel colombia depende de la seguridad de vzla apoyar hcapriles es terminar con el cancer chavezcandanga chvezfarcsantos	7/22/2012	0	0	@AlvaroUribeVel @hcapriles @chavezcandanga	#Ch		https://twitter.com/MonroyUS/status/227016782081306624	1	0	1
4.72245664911753E+017	GaryJShields	 laweur start straight gold line divide parts aries gemini taurus cancer etc features its measuring	5/30/2014	0	0	@laweur			https://twitter.com/GaryJShields/status/472245664911753216	0	1	-1
3.59515855517794E+017	BGalll13	 cant somebody find cure cancer like guy world war z zombies	7/22/2013	3	3				https://twitter.com/BGalll13/status/359515855517794304	1	0	1
1.6857971220822E+017	richathapaRT	 chealseblue_ zodiacfacts cancer you master nurturing others sometimes forget love yourself	2/12/2012	0	0	@chealseblue_ @ZodiacFacts	#Cancer		https://twitter.com/richathapaRT/status/168579712208220160	0	1	-1
2.86448701168287E+017	debbified	 need always praise god cos see worse caseschai cancer bastard god plz lets bone marrow donor com aid	1/2/2013	0	0				https://twitter.com/debbified/status/286448701168287744	1	0	1
29012405012	fabxian	 sisterstalk thought michael savage caused cancer 	10/28/2010	0	0	@SistersTalk			https://twitter.com/fabxian/status/29012405012	1	0	1
3.69165443765764E+017	kanedrea	 bestofcancer cancer s often temper problems anger management issues	8/18/2013	0	0	@BestofCancer	#Cancer		https://twitter.com/kanedrea/status/369165443765764096	0	1	-1
3.32416186635649E+017	LegiScanFL	 s update establishing cancer center excellence award providers excel providing cancer care http bitlycomzotnpp	5/9/2013	0	0				https://twitter.com/LegiScanFL/status/332416186635649024	1	0	1
4.23988256397484E+017	themegalanta	 jakeygillette wanna know cure cancer is	1/16/2014	0	0	@JakeyGillette22			https://twitter.com/themegalanta/status/423988256397484032	1	0	1
6.13864150528286E+016	_DUNdundun	 got sleep macbook open front wake still there im gonna cancer time im 	4/22/2011	0	0				https://twitter.com/_DUNdundun/status/61386415052828672	0	1	-1
2.86376792737054E+017	DenverCP	 denver massage business transforms cater cancer patients julie bulatovics dream people http dlvrit ky r 	1/2/2013	0	0				https://twitter.com/DenverCP/status/286376792737054720	1	0	1
3.25637291655716E+017	CoachAndersonJ	 come support cure cancer hough high school games proceeds go good cause houghsoccer	4/20/2013	3	0	@HoughSoccer			https://twitter.com/CoachAndersonJ/status/325637291655716864	1	0	1
3.81262567701635E+017	LeChanel_	 yasssss life story dude rt zodiacareus cancer current status wanted many taken none looking some waiting one	9/20/2013	0	0	@ZodiacAreUs	#Cancer		https://twitter.com/LeChanel_/status/381262567701635072	0	1	-1
3.50729713003667E+017	TheRealBorovica	 munchonsports congrats wife cancer free c	6/28/2013	0	0	@MunchOnSports			https://twitter.com/TheRealBorovica/status/350729713003667456	1	0	1
4.55018668095582E+017	BreaLaSoul	 psynotic angeldee tweensigh brealasoul queenbeedareal dad cancer would unable atm x fucks givin bitch	4/12/2014	0	0	@psynotic @angeldee69 @tweensigh @BreaLaSoul @QueenBeeDaReal1			https://twitter.com/BreaLaSoul/status/455018668095582208	1	0	1
3.30044568089284E+017	DuchessDanii	 rt an ato member uf donated bone marrow cancer patient hes also kind asshole http owlykewij ericcbarber	5/2/2013	0	0	@EricCBarber			https://twitter.com/DuchessDanii/status/330044568089284608	1	0	1
7.72443520485335E+016	topix_insight	 hundreds team cancer relay life httpbitlylz pxj monrovia california	6/5/2011	0	0		#Monrovia #California		https://twitter.com/topix_insight/status/77244352048533505	1	0	1
5.30791523856957E+017	TELIKOGIRL	 victoryoverbc letsfcancer cancer burn die nov mark dad one year diagnostic	11/7/2014	0	0	@VictoryOverBC @letsfcancer			https://twitter.com/TELIKOGIRL/status/530791523856957441	1	0	1
3.44495241056907E+017	6eraldineOrtega	 sunshine kids program son nios jvenes con cncer que vienen de todas partes de la nacin a http instagramcompabp ihnixq	6/11/2013	0	0				https://twitter.com/6eraldineOrtega/status/344495241056907264	1	0	1
2.51388899409141E+017	Rissah_Nicolee	 cancer s talk eyes	9/27/2012	0	0		#Cancer		https://twitter.com/Rissah_Nicolee/status/251388899409141760	0	1	-1
4.12589298798837E+017	davidenychair	 oribe oribecanales thank u article http oribeprocom cancer makeover event beauty hope style strength muzesalon	12/16/2013	1	0	@oribe @ORIBEcanales @MuzeSalon			https://twitter.com/davidenychair/status/412589298798837760	1	0	1
5.22167411303149E+017	Madame_Scorpio	 moms stage c breast cancer praise lord begins praise break wonthedoit	10/14/2014	0	0		#WontHeDoIt		https://twitter.com/Madame_Scorpio/status/522167411303149568	1	0	1
5.19002062659788E+017	JanessaSuee	 love grandpa much wish cancer didnt exist hes role model wish time would pause	10/6/2014	0	3				https://twitter.com/JanessaSuee/status/519002062659788801	1	0	1
2.13318614017769E+017	StephanieBachar	 skin cancer gone histochick lab today mohs surgery dermatology center http sqcommjkxur	6/14/2012	0	0	@Mohs			https://twitter.com/StephanieBachar/status/213318614017769473	1	0	1
4.08058095839899E+017	Rs668000	 bestofcancer cancer make laugh smile guys make laugh smile	12/3/2013	0	0	@BestofCancer	#Cancer		https://twitter.com/Rs668000/status/408058095839899648	0	1	-1
1.43786168360775E+017	BrielleMinaj	 umm am jokadeucedeuce hmmmnot themrt gorgeous_gab rt i_ cancer icanadmit cancers doubt satisfying sex partners	12/5/2011	0	0	@JokaDeuceDeuce @Gorgeous_Gab @i_	#ICanAdmit #cancers		https://twitter.com/BrielleMinaj/status/143786168360775680	0	1	-1
4.02562756840521E+017	elnsoriano	 chrisrock please help awesome yr old stage cancer every little bit helps httpwww gofundmecommikeynation	11/18/2013	0	0	@chrisrock			https://twitter.com/elnsoriano/status/402562756840521728	1	0	1
4.34056830638366E+017	_dyhcar	 stalked girl died harry tweeted im crying sad young omf im upset cancer exist	2/13/2014	1	2				https://twitter.com/_dyhcar/status/434056830638366720	1	0	1
3.14218891998031E+017	Ruth_sie	 cancerareus cancer females domestic goddesses bond easily separate great difficulty	3/19/2013	0	0	@CancerAreUs	#Cancer		https://twitter.com/Ruth_sie/status/314218891998031872	0	1	-1
7.89252206306263E+016	7940	 cancer survivors families poised relay life overnight celebration madiso httpbitlylr k d via httpoutsidein 	6/9/2011	0	0				https://twitter.com/07940/status/78925220630626304	1	0	1
2.9952706481659E+017	BanMan300	 cancer _ ever want close cancer need open feelings	2/7/2013	0	0	@Cancer69_	#cancer		https://twitter.com/BanMan300/status/299527064816590848	0	1	-1
1.13080663955091E+017	kui360	 this rt cyclepath fuck cancer 	9/11/2011	0	0	@cyclepath55			https://twitter.com/kui360/status/113080663955091456	1	0	1
3.80317599118016E+017	fabiancithoo	 muere johnnylaboriell el cantante de rock roll quien padeca cncer de prstata falleci este mircoles pictwittercom qddbba a	9/18/2013	0	0	@johnnylaboriell			https://twitter.com/fabiancithoo/status/380317599118016512	1	0	1
3.20349270781874E+017	emmrozzz	 tbh mexican grandma probably cure cancer	4/5/2013	0	2				https://twitter.com/emmrozzz/status/320349270781874176	1	0	1
4.25927337172271E+017	LegiScanHI	 hb update hawaii cancer research special fund funding http bitlycom ac ks 	1/22/2014	0	0				https://twitter.com/LegiScanHI/status/425927337172271104	1	0	1
5.23635012345008E+017	AsianGlow123	 breast cancer brunch mommalee poppalee breakfastattiffanys westchester manor http instagramcompuuhf veqd	10/18/2014	0	0	@Westchester	#MommaLee #PoppaLee #breakfastAtTiffanys		https://twitter.com/AsianGlow123/status/523635012345008128	1	0	1
4.42003272661229E+017	AD1028	 mrfrankiewilson every person hear song cancer survivor iamtracyrandall new life soundcloud https soundcloudcomtracyrandalln ewlifebytracyrandallpreutm_sourcesoundcloudutm_campaignshareutm_mediumtwitter 	3/7/2014	0	0	@MRFRANKIEWILSON @IamTracyRandall	#SoundCloud		https://twitter.com/AD1028/status/442003272661229568	1	0	1
1.93159365199527E+017	shannonbunch	 update makayla isom surgeon proceeded wbiopsy yesterday followed thru remove mass dr feels cancer official results n days	4/19/2012	0	0				https://twitter.com/shannonbunch/status/193159365199527937	1	0	1
4.19343522085343E+017	grantmames	 jwillystaats cancer luke fickle us remission came back kill us end	1/4/2014	0	0	@JWillyStaats			https://twitter.com/grantmames/status/419343522085343232	0	1	-1
4.747436579509E+017	austinleetyler	 cancer movies always hit hard	6/5/2014	2	6				https://twitter.com/austinleetyler/status/474743657950900224	1	0	1
1.33228715508367E+017	Gorgeousblaque	 bahd_boyy gorgeousblaque bytch iaint kno yew cancer dhats weh qeht alonq well fashurzz real recoqnize real bytch lol	11/6/2011	0	0	@bahd_boyy10 @Gorgeousblaque			https://twitter.com/Gorgeousblaque/status/133228715508367360	0	1	-1
5.22173534265556E+017	jaimijames10	 talking cancer survivor bar hours enlightening blessed	10/14/2014	0	2				https://twitter.com/jaimijames10/status/522173534265556992	1	0	1
4.6166189951644E+017	beccachristine3	 cancer night tomorrow night varsity game west want see everyone there	4/30/2014	8	1				https://twitter.com/beccachristine3/status/461661899516440577	1	0	1
4.73612637914542E+017	hesterlorain	 trihealth really appreciate doctors nurses cancer center bethesda north explains everything understand	6/2/2014	0	1	@TriHealth			https://twitter.com/hesterlorain/status/473612637914542080	1	0	1
2.55727027976556E+017	cameljocky5	 darth_sadr cant cure cancer	10/9/2012	0	0	@Darth_Sadr			https://twitter.com/cameljocky5/status/255727027976556546	1	0	1
3.06806404084289E+017	shescreams_dani	 rft cancerareus cancer s troubled past reflect blunts booze	2/27/2013	0	0	@CancerAreUs	#Cancer		https://twitter.com/shescreams_dani/status/306806404084289536	0	1	-1
4.61568002052599E+017	roxygirl4u2	 cancerterms cancer great sense humor notice funny things weirdest places rt really know	4/30/2014	0	0	@CancerTerms	#Cancer		https://twitter.com/roxygirl4u2/status/461568002052599808	0	1	-1
3.75322884677193E+017	Fat_TwOn	 sitting stairs catching cancer coolin	9/4/2013	1	0				https://twitter.com/Fat_TwOn/status/375322884677193728	0	1	-1
4.43033420768477E+017	thedrunktruth	 omg yes nothing new people rt cancerareus_ cancer moody get fuck it	3/10/2014	0	0	@CancerAreUs_	#Cancer		https://twitter.com/thedrunktruth/status/443033420768477185	0	1	-1
2.58919476043587E+017	KingVictor501	 ive awaken headache last two days webmd said its cancer im scared	10/18/2012	0	0				https://twitter.com/KingVictor501/status/258919476043587584	0	1	-1
4.96273518767759E+016	thaiparampil	 httpwwwchroncomdispstorymplmetropolitan html sprecher radiation therapist fought cancer houston texas news	3/20/2011	0	0				https://twitter.com/thaiparampil/status/49627351876775937	1	0	1
4.41880658462257E+017	XxZombree13xX	 cancer _hc cancer versatile talents arenas business music writing fine arts mathematics true	3/7/2014	0	0	@Cancer	#Cancer		https://twitter.com/XxZombree13xX/status/441880658462257152	0	1	-1
5.05140808065224E+017	taylor_stover	 ovarian cancer ribbons around lights throughout downtown bg	8/28/2014	0	1				https://twitter.com/taylor_stover/status/505140808065224704	1	0	1
3.90205004839391E+017	courtcampp	 hope people get breast cancer theme dodge ball shirts lol	10/15/2013	1	1				https://twitter.com/courtcampp/status/390205004839391232	1	0	1
7.72074765288816E+016	StoriesForYou	 horoscopes june gemini contends planetary influx cancer gets touch artsy side a httpbitlylw scr	6/4/2011	0	0				https://twitter.com/StoriesForYou/status/77207476528881664	0	1	-1
2.14854264978145E+016	R0BZZZZ	 ashleynavalta cancer pisces friendship pisces feel cancer selfcentered negative time	1/2/2011	0	0	@ashleynavalta	#Cancer #Pisces #Pisces #Cancer		https://twitter.com/R0BZZZZ/status/21485426497814528	0	1	-1
5.08336417098199E+017	innocentpixie85	 every child affected cancer pledge wear pink also help find cure pictwittercomohfuhoeipd	9/6/2014	0	1				https://twitter.com/innocentpixie85/status/508336417098199040	1	0	1
2.9789091748499E+017	Rch_Beth	 josephwakile please pray friend krista cancer back again want go away please pray s	2/2/2013	0	0	@JosephWakile			https://twitter.com/Rch_Beth/status/297890917484990464	1	0	1
1.3268575704227E+017	LAVeganNative	 donniewahlberg thanks supporting fight breast cancer im survivor love blue bloods	11/5/2011	0	0	@DonnieWahlberg			https://twitter.com/LAVeganNative/status/132685757042270209	1	0	1
5.35106712425218E+017	kysmithhh_	 makes feel better feel like inoperable brain cancer pinkpastels	11/19/2014	0	0	@pinkpastels			https://twitter.com/kysmithhh_/status/535106712425218048	0	1	-1
5.391191845262E+017	dramatic_1	 god allow children die painful deaths cancer heart broken	11/30/2014	0	1				https://twitter.com/dramatic_1/status/539119184526200832	1	0	1
5.07230698324123E+017	TravisRieth	 thinktell people marijuana cures cancer bob marley died cancer age so probably not thinkbeforeyoutalk	9/3/2014	1	2		#thinkbeforeyoutalk		https://twitter.com/TravisRieth/status/507230698324123649	1	0	1
3.42629194255183E+017	JGaspard	 operation overlord began today dday began push kill cancerous tyranny god bless brave men women day	6/6/2013	1	0				https://twitter.com/JGaspard/status/342629194255183873	1	0	1
2.43152448045342E+017	austenkeim	 alexmanescu thats cancer waiting happen	9/4/2012	0	0	@alexmanescu182			https://twitter.com/austenkeim/status/243152448045342720	0	1	-1
2.37768518765015E+017	Al921Anthony	 got friends hospital like already days tomorrow going day may cancer	8/21/2012	0	0				https://twitter.com/Al921Anthony/status/237768518765015040	1	0	1
4.89517779565821E+017	playassnans	 cancerareus seduce cancer play hard get	7/16/2014	3	2	@CancerAreUs	#cancer		https://twitter.com/playassnans/status/489517779565821958	0	1	-1
3.97871000601518E+017	leggyloo92	 shes like married plague diarrhea cancer	11/5/2013	0	0				https://twitter.com/leggyloo92/status/397871000601518080	0	1	-1
4.62979408023027E+017	jaqitos	 fight like girl raceforthecure susan g komen breast cancer walk http instagramcompnlihhmwgbh	5/4/2014	0	0	@Susan	#raceforthecure		https://twitter.com/jaqitos/status/462979408023027712	1	0	1
3.81892858414116E+017	estrada6678	 rosierivera_jrr rosie hi mama u see tweets important message need share im cancer like ur sister im persistent	9/22/2013	0	0	@RosieRivera_JRR			https://twitter.com/estrada6678/status/381892858414116865	0	1	-1
4.78209113269489E+017	Sheika_0516	 cancer _ht cancer think much keep changing mindthis day	6/15/2014	0	0	@Cancer	#Cancer		https://twitter.com/Sheika_0516/status/478209113269489665	0	1	-1
4.4168569818241E+017	YBFrogBrewery	 mr shawn dagnall st baldricks participant httpwww stbaldricksorgparticipantsm ypage please help raise money childrens cancer no donation small	3/6/2014	0	0				https://twitter.com/YBFrogBrewery/status/441685698182410240	1	0	1
4.10676280217305E+017	1ofDa7wonderZ	 randomfact im bday july im cancer	12/11/2013	0	0		#randomfact		https://twitter.com/1ofDa7wonderZ/status/410676280217305088	0	1	-1
6.22791483322613E+016	msharleyluxury	 explain please rt zodiacfacts zodiacfacts living cancer mancould unexpected httpmylocmejuhrc	4/24/2011	0	0	@ZodiacFacts	#ZodiacFacts #Cancer		https://twitter.com/msharleyluxury/status/62279148332261376	0	1	-1
3.95606918531911E+017	APAnalytics1	 today met wonderful young girl named rebecca diagnosed brain cancer the http instagramcompgga ywtu p	10/30/2013	0	0				https://twitter.com/APAnalytics1/status/395606918531911680	1	0	1
4.25768425818832E+017	shelby_old17	 bestofcancer cancer s become physically sick depressed mood ture dat	1/21/2014	0	0	@BestofCancer	#Cancer		https://twitter.com/shelby_old17/status/425768425818832896	0	1	-1
3.36183388702658E+017	SWFL_Angelina	 xstrology cancer s great intuition often tell youre lying yes can	5/19/2013	0	0	@XSTROLOGY	#Cancer		https://twitter.com/SWFL_Angelina/status/336183388702658560	0	1	-1
4.83690574420385E+017	ROHaraFLC	 world trends cancer show challenge finding cure httpwww scientificamericancomarticleattack inganepidemicutm_mediumtwitterutm_sourcetwitterfeed 	6/30/2014	0	0				https://twitter.com/ROHaraFLC/status/483690574420385793	1	0	1
2.91079132241068E+017	uncagedgypsy	 fireeater brave mother needs know youll her lost mom cancer cherish time dearheart	1/15/2013	0	0	@fireeater29			https://twitter.com/uncagedgypsy/status/291079132241068033	1	0	1
4.35241455117156E+017	aeveaf_	 cancer babies original bestfriend kendra karina love talking family dad tbh	2/16/2014	0	1				https://twitter.com/aeveaf_/status/435241455117156352	1	0	1
4.49270096846798E+017	gidrjmw	 zappos hq vegas promoting colon cancer awareness	3/27/2014	0	0				https://twitter.com/gidrjmw/status/449270096846798848	1	0	1
5.18849350186074E+017	Lucasv1221	 kicksonfire air jordan cleats breast cancer awareness http kicksonfr eha the_tthomas angel gunna cop	10/5/2014	0	1	@kicksonfire @The_TThomas58			https://twitter.com/Lucasv1221/status/518849350186074113	1	0	1
4.66738924652462E+017	audiea7	 wish cancer would get cancer	5/14/2014	1	7				https://twitter.com/audiea7/status/466738924652462081	1	0	1
3.84722196977164E+017	ericatheblerd	 took tour here definitely one coolest things everrrr cancer genetics research http instagramcompe ffqus_	9/30/2013	0	0	@Cancer			https://twitter.com/ericatheblerd/status/384722196977164288	0	1	-1
3.62456587077566E+017	_webbie117th	 cay_morris cure cancer yet hell 	7/31/2013	0	0	@cay_morris			https://twitter.com/_webbie117th/status/362456587077566465	1	0	1
4.52282407543394E+017	cristine_ward	 wish could half strength aunt does fighting cancer yet still happiest person ever	4/4/2014	0	2				https://twitter.com/cristine_ward/status/452282407543394304	1	0	1
2.86236750395895E+017	OhOlivia7	 cancerareus cancer test see observant really	1/1/2013	0	0	@CancerAreUs	#cancer		https://twitter.com/OhOlivia7/status/286236750395895808	0	1	-1
4.04136271637147E+017	Ms_domboms	 sooo true rt isexstrology cancer gives much love affection partners its wonderful	11/23/2013	0	0	@iSexstrology	#Cancer		https://twitter.com/Ms_domboms/status/404136271637147648	0	1	-1
2.70343237489795E+017	emileebaroner	 kaliduffinator btw dave busters boxers breast cancer shirt	11/18/2012	0	0	@kaliduffinator			https://twitter.com/emileebaroner/status/270343237489795073	1	0	1
2.56848080912142E+017	_Foglemonster	 dumpster truck supporting breast cancer awareness aberdeen http instagrampqsew hwof 	10/12/2012	0	0	@Aberdeen			https://twitter.com/_Foglemonster/status/256848080912142336	1	0	1
4.3435699584854E+017	_RichieWorld	 dont ever buy jazz black mfs nasty asl taste cancer dis mf	2/14/2014	1	0				https://twitter.com/_RichieWorld/status/434356995848540160	0	1	-1
3.41445945378103E+017	BossNationElz	 july th amazura concert hall white beach wear affair cancer edition going http instagramcompaflfw mwzz	6/3/2013	1	0				https://twitter.com/BossNationElz/status/341445945378103296	1	0	1
19012352321	topix_ar	 breast cancer cells regulate multiple genes response estrogenlike compounds httpbitlydizzus stateuniversity arkansas	7/20/2010	0	0		#StateUniversity #Arkansas		https://twitter.com/topix_ar/status/19012352321	1	0	1
1.82987980863049E+017	mynewyorkjobs	 job lead retirementdeferred comp anlys memorial sloankettering cancer center new york ny memorial sloa http bitlygqpt o	3/22/2012	0	0				https://twitter.com/mynewyorkjobs/status/182987980863049728	0	1	-1
2.72651069623001E+017	MarrinaR	 hair falls time i think cancer dying	11/25/2012	0	0		#i #dying		https://twitter.com/MarrinaR/status/272651069623001089	0	1	-1
2.53312480548364E+017	topix_insight	 mortuary marks breast cancer awareness month http bitlysn mvj newhall california	10/2/2012	0	0		#Newhall #California		https://twitter.com/topix_insight/status/253312480548364288	1	0	1
2.48260246093578E+017	cancerous_dawn	 dont get im trying hard anymore	9/18/2012	0	0				https://twitter.com/cancerous_dawn/status/248260246093578240	0	1	-1
4.42373409402413E+017	Life_of_Shane	 kenny g shits gonna give cancer cancer	3/8/2014	0	1				https://twitter.com/Life_of_Shane/status/442373409402413056	0	1	-1
3.17442618906791E+017	OliviaaDenisee	 dubdollar retweets ill shave head cancer awareness 	3/28/2013	1	1	@dubdollar20			https://twitter.com/OliviaaDenisee/status/317442618906791937	1	0	1
4.77885984891207E+016	joshed11	 wishing best eric abidal cancer joke	3/15/2011	0	0				https://twitter.com/joshed11/status/47788598489120768	1	0	1
19090329124	7450	 cancer patients june wedding created nj branch association bridal consultan httpbitlyduhtyv via httpoutsidein 	7/21/2010	0	0				https://twitter.com/07450/status/19090329124	1	0	1
3.50094676994433E+017	nicoleeyyxo	 could please tweet teamhede help us support sophomore school recently diagnosed brain cancer teamhede	6/26/2013	4	1		#TeamHede #teamhede		https://twitter.com/nicoleeyyxo/status/350094676994433025	1	0	1
2.88792293002076E+017	TinCupWill	 finding grandma stage cancer 	1/8/2013	0	0				https://twitter.com/TinCupWill/status/288792293002076160	1	0	1
1.69396656876437E+017	Wavid914	 dont believe cancer gemini aries horoscope gotta talent spottin sluts far away like got whores scope	2/14/2012	0	0				https://twitter.com/Wavid914/status/169396656876437504	0	1	-1
6.50036452001136E+016	92656	 breast cancer awareness event slated may httpbitlym s xe via httpoutsidein 	5/2/2011	0	0				https://twitter.com/92656/status/65003645200113664	1	0	1
3.59283915338416E+017	bbgtatiana	 cancer	7/22/2013	0	0				https://twitter.com/bbgtatiana/status/359283915338416129	1	0	1
2.99158610531983E+017	JusLandoEsq	 cancerareus cancer compatible scorpio pisces virgo taurus 	2/6/2013	0	0	@CancerAreUs	#Cancer #Scorpio #Pisces #Virgo #Taurus		https://twitter.com/JusLandoEsq/status/299158610531983363	0	1	-1
6.11691014558965E+016	11542	 prostate cancer support group patients family httpbitlyeree via httpoutsidein 	4/21/2011	0	0				https://twitter.com/11542/status/61169101455896576	1	0	1
4.53003106523963E+017	BayleeRoyer	 hurts see role model struggling sickness cancer doesnt hold finger god	4/6/2014	0	0				https://twitter.com/BayleeRoyer/status/453003106523963392	1	0	1
