id	Username	Text	Date	Retweets	Favorites	Mentions	Hashtags	Geo	Permalink	True Positive	False Positive	isClean
4.90182067062198E+017	tana__day	My doctor told me I should shoot my dog to help with my asthma .. Umm no. Just prescribe me a new inhaler, please!	7/18/2014	0	1				https://twitter.com/tana__day/status/490182067062198272	1	0	1
5.03215089315774E+017	savvv_2016	See, I got bad asthma but I still smoke	8/23/2014	0	1				https://twitter.com/savvv_2016/status/503215089315774464	1	0	1
3.68728277323501E+017	eyevawn	It's great when you wake up with an asthma attack lol	8/17/2013	0	1				https://twitter.com/eyevawn/status/368728277323501569	1	0	1
3.11924484393271E+017	_ItsBre	â€œ @Loso_Marciano : CHASE YOU? Naw i got asthma -__-â€	3/13/2013	1	0	@Loso_Marciano			https://twitter.com/_ItsBre/status/311924484393271296	0	1	-1
3.03950918938943E+017	hyejihedgie	Ok well I have asthma .	2/19/2013	0	0				https://twitter.com/hyejihedgie/status/303950918938943488	1	0	1
3.17703425896878E+017	Mark_Nap	I hate my asthma	3/29/2013	0	0				https://twitter.com/Mark_Nap/status/317703425896878080	1	0	1
1.91423873298874E+017	jellyblunnts	- @wadeswazzy : I cnt keep partyin .. I get tired way too fast .. my asthma gne kill a nigga	4/15/2012	1	1	@wadeswazzy			https://twitter.com/jellyblunnts/status/191423873298874368	1	0	1
4.97618547099852E+017	yo_dom44	I hate asthma have to go to the emergency	8/8/2014	0	1				https://twitter.com/yo_dom44/status/497618547099852801	1	0	1
4.94601492817408E+017	thefabtay	Im not chasing after you..I got asthma	7/30/2014	0	1				https://twitter.com/thefabtay/status/494601492817408002	0	1	-1
1.34812436992753E+017	thatnigga745	She Had Asthma So I Fucked Her Slow #FreeBOOSIE	11/10/2011	0	0		#FreeBOOSIE		https://twitter.com/thatnigga745/status/134812436992753664	0	1	-1
3.12649752971988E+017	acrosb23	Go to doctors to get cleared for work, get diagnosed with asthma	3/15/2013	0	0				https://twitter.com/acrosb23/status/312649752971988993	1	0	1
4.04560061483081E+017	emilyferrall	Oh my god I hate having asthma	11/24/2013	0	1				https://twitter.com/emilyferrall/status/404560061483081728	1	0	1
2.84671780088598E+017	APrettiBadHabit	I Hate That My Bby Got Asthma Man,,,She Be Breathing Hard As Fuck	12/28/2012	0	0				https://twitter.com/APrettiBadHabit/status/284671780088598529	1	0	1
5.44641475297148E+017	AmaniftNash	To be freaking honest, I'd literally collapse and have an asthma /panic/heart attack if Nash tweeted and followed me. Not even joking.	12/15/2014	0	0				https://twitter.com/AmaniftNash/status/544641475297148929	1	0	1
2.50756314433732E+017	_YouEat_iCum	On Twitter|Facebook && Taken My Asthma Medicine !!	9/25/2012	0	0				https://twitter.com/_YouEat_iCum/status/250756314433732608	1	0	1
1.71842265554239E+017	IamKing07	@Flow_ Asthmatic thanx & still feeling dat smile #IJS	2/21/2012	0	0	@Flow_	#IJS		https://twitter.com/IamKing07/status/171842265554239488	0	1	-1
5.3533619549322E+017	NoMoSUCKERsh_t	â€œ @_SincerelyArri : I miss you as much as somebody having an asthma attack misses their inhaler.â€damn, that's deep	11/20/2014	0	1	@_SincerelyArri			https://twitter.com/NoMoSUCKERsh_t/status/535336195493220352	0	1	-1
2.76845014267596E+017	jaye_malaina	I want to have a asthma attack.	12/6/2012	0	0				https://twitter.com/jaye_malaina/status/276845014267596800	1	0	1
4.00046449117102E+017	_riley16	I hate having asthma its slows everything down	11/11/2013	0	0				https://twitter.com/_riley16/status/400046449117102080	1	0	1
29223495804	Chuckawoo	Dear those who are tweeting #prayfordemi ....what? like no one else in the world has asthma ? disney stars are, in fact, human.	10/30/2010	0	0		#prayfordemi		https://twitter.com/Chuckawoo/status/29223495804	1	0	1
3.06820570811617E+017	LauraD1227	Not being able to breath is the worst feeling ever. #asthma #sucks pic.twitter.com/HiqjJo3hsV	2/27/2013	0	0		#asthma #sucks		https://twitter.com/LauraD1227/status/306820570811617280	1	0	1
6.12557603063767E+016	pairohdice	Finna ask niggas to stop smokin cuz I got asthma lmao	4/21/2011	0	0				https://twitter.com/pairohdice/status/61255760306376704	1	0	1
5.17711518344159E+017	MartinDiCaro	I'm at the @RegionForward meeting on transpo and climate. Report says DC has higher childhood asthma rate than all 50 states.	10/2/2014	0	0	@RegionForward			https://twitter.com/MartinDiCaro/status/517711518344159232	1	0	1
4.54879836905811E+017	Paulipher	Hehe . I don't smoke porque I have asthma . c:	4/12/2014	0	0				https://twitter.com/Paulipher/status/454879836905811968	1	0	1
2.5505476369829E+017	carriemarcott	@Zak_Bagans ahhhhh not good at all. MOLD DEAR!!!! bad for asthma ....	10/7/2012	0	0	@Zak_Bagans			https://twitter.com/carriemarcott/status/255054763698290689	1	0	1
3.95700346061742E+017	LadyLaynee	Nap?? No asthma that almost just killed me. #why #im sleepy	10/30/2013	0	0		#why #im		https://twitter.com/LadyLaynee/status/395700346061742080	1	0	1
2.30724618095312E+017	AllergyAsthma86	Welcome to the Allergy & Asthma Specialists Blog! http:// rca.st/MRKYZJ	8/1/2012	0	0				https://twitter.com/AllergyAsthma86/status/230724618095312896	0	1	-1
4.08421734501449E+017	ausparker14	@KaitlynPearsall @FrashAustin I did. I had really bad asthma when I played football before and I absolutely played through it	12/4/2013	0	0	@KaitlynPearsall @FrashAustin			https://twitter.com/ausparker14/status/408421734501449728	1	0	1
7.8034796294574E+016	Sobie87	Yes I am Weezy, but I ain't asthmatic .. (@Retro Fitness) http://4sq.com/igIspB	6/7/2011	0	0	@Retro			https://twitter.com/Sobie87/status/78034796294574080	0	1	-1
4.81837968119037E+017	puttster71	@quallsiee @ethan_horner @coopmays11 Enjoyed meeting you all. Safari was a trip. Ostrich stuck head n asthma screamed @Shelly0367 droped fod	6/25/2014	2	2	@quallsiee @ethan_horner @coopmays11 @Shelly0367			https://twitter.com/puttster71/status/481837968119037952	0	1	-1
4.57581852006817E+017	casswrighttt	@isaiah543 yeah I have asthma silly	4/19/2014	0	0	@isaiah543			https://twitter.com/casswrighttt/status/457581852006817792	1	0	1
4.33460268723499E+017	Lalo_Valadez10	 @WtfTattoo : pic.twitter.com/xthVJGu6Yg  @eddieloera14 get this since you have asthma . Lol	2/11/2014	0	1	@WtfTattoo @eddieloera14			https://twitter.com/Lalo_Valadez10/status/433460268723499009	1	0	1
4.28993394019684E+017	JamieCatherineB	Allergy shots :( (@Allergy, Asthma , And Immunology Associates Of South Texas) http:// 4sq.com/1baqpSa	1/30/2014	0	0	@Allergy			https://twitter.com/JamieCatherineB/status/428993394019684352	0	1	-1
1.79665985744281E+017	Moshua911	This. Absolutely. Sucked! @Mississippi Asthma & Allergy Clinic http:// instagr.am/p/IIEdkTJkCb/	3/13/2012	0	0	@Mississippi			https://twitter.com/Moshua911/status/179665985744281600	0	1	-1
2.58947772370268E+017	CleanCutTaylor	@myredisbeauty I kno u ain't talking wit yo deep breathing sounding like u having a asthma attack lol	10/18/2012	0	0	@myredisbeauty			https://twitter.com/CleanCutTaylor/status/258947772370268160	0	1	-1
4.04339184342933E+017	msnballinger11	Take a lap and lose the asthma	11/23/2013	0	0				https://twitter.com/msnballinger11/status/404339184342933504	1	0	1
2.48612318991224E+017	washourhands	Crying until you have an asthma attack is always fun, right?	9/19/2012	0	0				https://twitter.com/washourhands/status/248612318991224833	1	0	1
5.47863373493186E+017	kvinvincible	@jofhqn is making fun of people who have asthma . Because diseases are funny, right?	12/24/2014	0	0	@jofhqn			https://twitter.com/kvinvincible/status/547863373493186561	1	0	1
1.73218382752124E+017	fuckoddkimbo_	when you look at me , my asthma kicks in . <3	2/24/2012	0	0				https://twitter.com/fuckoddkimbo_/status/173218382752124928	1	0	1
4.66909039478439E+017	Johnswifeffemt	@shannonmulaire @fox25gene I love the humidity.. I can breath!!!! having asthma as I do, this is the only time the asthma does not bother me	5/15/2014	0	1	@shannonmulaire @fox25gene			https://twitter.com/Johnswifeffemt/status/466909039478439937	1	0	1
4.43174024286187E+017	WVUGuy29	Big Momma could never forget dat ass... ma. Asthma . #BigMommasHouse	3/10/2014	0	0		#BigMommasHouse		https://twitter.com/WVUGuy29/status/443174024286187520	0	1	-1
4.89856656822382E+017	nippolascage	*runs down street like a maniac* *legs almost give out, dies of asthma attack* *comes back to dog laying in the shade out front*	7/17/2014	0	2				https://twitter.com/nippolascage/status/489856656822382593	1	0	1
4.33431339065683E+017	AsiaThaThug	@ItsChrissLynn get an asthma pump then	2/11/2014	1	1	@ItsChrissLynn			https://twitter.com/AsiaThaThug/status/433431339065683968	1	0	1
2.81614254711394E+017	AnisaaShartrice	@17nicolee2013 asthma an dtuff	12/19/2012	0	0	@17nicolee2013			https://twitter.com/AnisaaShartrice/status/281614254711394304	1	0	1
22122172454	MyLife_AsIStand	Asthma has killed a lot of ppl.....I just pray that my son grow out of this!! It brings tears to my eyes eveytime he has an attack!!!!	8/25/2010	0	0				https://twitter.com/MyLife_AsIStand/status/22122172454	1	0	1
1.83935270494797E+017	Dat_Dude__Dre	Just great I can't find my asthma pump and I can hardly breathe just fuckin great	3/25/2012	0	0				https://twitter.com/Dat_Dude__Dre/status/183935270494797825	1	0	1
1.54330728946089E+017	Miss2Damn_Gud1	@leading_lady06 I was tld ppl gt dat whn dey have real bad sinus/allegies my bby gt it all n asthma gta tk breathing treatments evryday	1/3/2012	0	0	@leading_lady06			https://twitter.com/Miss2Damn_Gud1/status/154330728946089984	1	0	1
4.49367780706369E+017	HawaiiShira	Another family covered under ACA in Texas -- my son & his family with pre-existing conditions of asthma & epilepsy! #ACAworks	3/27/2014	0	0		#ACAworks		https://twitter.com/HawaiiShira/status/449367780706369536	1	0	1
4.27024837295362E+017	Drew_Givens	Deff had an asthma attack right now	1/25/2014	0	0				https://twitter.com/Drew_Givens/status/427024837295362048	1	0	1
4.15909926603468E+017	LakshKarri	My brother got an inhaler when he was younger because he'd eat to the point where he couldnt breathe and just told people he had asthma ...	12/25/2013	0	5				https://twitter.com/LakshKarri/status/415909926603468800	0	1	-1
3.17821595915804E+017	ayleancruz	 @Mvlique : I would chase you... î„•îŒ° but see.. I have asthma ....î‰ lmaoooooo	3/29/2013	0	0	@Mvlique			https://twitter.com/ayleancruz/status/317821595915804673	0	1	-1
2.9665054548833E+017	ShaySaurus	ND below zero + asthma = uuuuggghhhh	1/30/2013	0	0				https://twitter.com/ShaySaurus/status/296650545488330752	1	0	1
3.52273046331076E+017	mlydy	"@JonAcuff I live with asthma . I know exactly what you're going through. Get a ""breathing treatment"" at the hospital. It's like heaven lol"	7/2/2013	0	0	@JonAcuff			https://twitter.com/mlydy/status/352273046331076608	1	0	1
28737301523	jkrule	I'm at Allergy And Asthma Clinic Of Wyoming (6252 yellowstone, Cheyenne). http://4sq.com/bbav7u	10/25/2010	0	0				https://twitter.com/jkrule/status/28737301523	0	1	-1
2.28670253201227E+017	lukeaford	My bad dreams are now narrated by the voice of that bad guy with the asthma inhaler strapped to his face from the new batman movie.	7/26/2012	0	0				https://twitter.com/lukeaford/status/228670253201227779	0	1	-1
5.33408941301309E+017	_drewhart_	see i got bad asthma and i still smoke	11/14/2014	0	2				https://twitter.com/_drewhart_/status/533408941301309440	1	0	1
2.79976090829746E+017	GeminiGurl_Eb	This asthma be kicking his butt	12/15/2012	0	0				https://twitter.com/GeminiGurl_Eb/status/279976090829746176	1	0	1
4.30185096771932E+017	27Munchi27	Bout to have an asthma attack over here Some one help pic.twitter.com/p1Eqj6PFzC	2/2/2014	0	0				https://twitter.com/27Munchi27/status/430185096771932161	1	0	1
5.14964671540252E+017	gracie_kurtz	I've had two panic attacks in the last two days & an asthma attack at work today yayay	9/24/2014	0	1				https://twitter.com/gracie_kurtz/status/514964671540252672	1	0	1
2.73589609814949E+017	bevieboo92	Asthma is acting up again. Feel so tight in my chest and coughing hard to. Luckily I maded it thru work today .	11/27/2012	0	0				https://twitter.com/bevieboo92/status/273589609814949888	1	0	1
4.47560859360186E+017	kaylynlemaire98	My asthma flared up bad rn	3/22/2014	0	0				https://twitter.com/kaylynlemaire98/status/447560859360186368	1	0	1
5.11885333840297E+017	raquenel11	Allergies+ Asthma =Suffocating Misery. YAY fall in TX.	9/16/2014	0	0				https://twitter.com/raquenel11/status/511885333840297984	1	0	1
4.93556273552826E+017	niggaslikewut	"mom "" why are you breathing so heavy what you mad about "" me "" I have asthma """	7/27/2014	0	3				https://twitter.com/niggaslikewut/status/493556273552826368	1	0	1
2.52122371530465E+016	blkdckmn	asthma is a bitch...no smoke'n for a day or two! but smoke one for me!	1/12/2011	0	0				https://twitter.com/blkdckmn/status/25212237153046528	1	0	1
1.5218850977035E+017	GAdv_JeremyB	Made it through my second 30min run today. Probably slow as hell, but no asthma attack. #progress #Running #comeback	12/28/2011	0	0		#progress #Running #comeback		https://twitter.com/GAdv_JeremyB/status/152188509770350592	1	0	1
4.48278820689174E+017	JuanDonSoup	@ABOBP_polo not the navy I'm tryna go to the army now cuz dey said I can get a waiver for asthma	3/24/2014	0	0	@ABOBP_polo			https://twitter.com/JuanDonSoup/status/448278820689174529	1	0	1
2.23793301264932E+017	moderndaybeauty	Had a mild asthma attack last night and now im having another today. This difficulty breathing thing is not cool.	7/13/2012	0	0				https://twitter.com/moderndaybeauty/status/223793301264932864	1	0	1
1.57888799635013E+017	amydoman	Shots (@Fishman Allergy & Asthma ) http:// 4sq.com/y73tHl	1/13/2012	0	0	@Fishman			https://twitter.com/amydoman/status/157888799635013633	0	1	-1
3.89992325851918E+017	_vTrackStar	Having asthma and being sick is the worst combo	10/15/2013	2	0				https://twitter.com/_vTrackStar/status/389992325851918336	1	0	1
4.54096018452135E+017	BreThaKilla	I don't chase hoes, I got asthma	4/9/2014	0	0				https://twitter.com/BreThaKilla/status/454096018452135937	0	1	-1
4.78920452618727E+017	John_Eisner	Aaaand i solemnly swear to never run again. #asthma	6/17/2014	0	2		#asthma		https://twitter.com/John_Eisner/status/478920452618727424	1	0	1
4.27101347536977E+017	kthomas210	@vkandersdc boo on asthma flair up!	1/25/2014	0	0	@vkandersdc			https://twitter.com/kthomas210/status/427101347536977920	1	0	1
4.9097137062989E+017	0ctopodes	if you get your green card for asthma you should be forced to choose between edibles, tonics, and capsules, not weed itself	7/20/2014	0	2				https://twitter.com/0ctopodes/status/490971370629890048	1	0	1
3.69363789293965E+017	DeliiBamCoco	I hate that I have asthma , I hate it so much	8/19/2013	0	0				https://twitter.com/DeliiBamCoco/status/369363789293965312	1	0	1
5.07349084764913E+017	SharonShyBrown	@natediggy75 I have been taking them non stop since Sat but my breathing got worse..bad asthma attack this morning..	9/3/2014	0	1	@natediggy75			https://twitter.com/SharonShyBrown/status/507349084764913665	1	0	1
4.2155791923125E+017	Kenyarree	Not my asthma , Kush got me coughing #backfromthedead	1/10/2014	0	0		#backfromthedead		https://twitter.com/Kenyarree/status/421557919231250432	0	1	-1
4.62769016205881E+017	Woodley_S	"I HATE when Niggas get High & get Educated all of a Sudden!!! ""Aye Bruh, You know a Black Man invented Asthma !"" Asthma ? Really!"	5/3/2014	0	1				https://twitter.com/Woodley_S/status/462769016205881344	0	1	-1
3.86543821523136E+017	ClackCo_FireMed	ASTHMA PROBLEM | 11464 SE 90TH AV | 10:28:03	10/5/2013	0	0				https://twitter.com/ClackCo_FireMed/status/386543821523136514	1	0	1
4.14588767077695E+017	kthnxbyeeeee	@ennoia3 : #Attention If you have a heart condition or suffer from asthma , DO NOT open this pic. RT @wh0_rdj30 ã“ã®çŒ«æ¯›ã¯ã­ã€å pic.twitter.com/z9Sz9wkrW3	12/21/2013	0	2	@ennoia3 @wh0_rdj30	#Attention		https://twitter.com/kthnxbyeeeee/status/414588767077695488	0	1	-1
1.20280651311226E+017	Artondra	Dealing with Asthma woes. Puff puff here and puff puff there	10/1/2011	0	0				https://twitter.com/Artondra/status/120280651311226880	1	0	1
4.04112098428342E+017	Mahagoni__	Im lowkey having an asthma attack<<	11/23/2013	0	0				https://twitter.com/Mahagoni__/status/404112098428342272	1	0	1
3.76732018333483E+017	TheTwinkleToes	I hate asthma	9/8/2013	0	0				https://twitter.com/TheTwinkleToes/status/376732018333483008	1	0	1
5.30165086183108E+017	itjustMo_	@pcharming_ I had a panic and asthma attack today at practice	11/5/2014	1	1	@pcharming_			https://twitter.com/itjustMo_/status/530165086183108609	1	0	1
4.21760935636631E+017	Rhiannon_ggouso	Hate having asthma it makes me look like I'm whimmping out during conditioning but really I just can't breath haha	1/10/2014	0	0				https://twitter.com/Rhiannon_ggouso/status/421760935636631552	1	0	1
3.1364280165926E+017	_SENEQUA_	Allergy, Asthma , Eczema, yea I guess he was favored!!! @Walgreens http:// instagr.am/p/XABsrSx_WD/	3/18/2013	0	0	@Walgreens			https://twitter.com/_SENEQUA_/status/313642801659260929	1	0	1
2.82201353370083E+017	HLTHEOREM	@queenhariettaaa you got an asthma attack* aww yay siblings hahahaha	12/21/2012	0	1	@queenhariettaaa			https://twitter.com/HLTHEOREM/status/282201353370083329	1	0	1
5.17542600408961E+017	sammi_hodges	Smoking of any kind is a huge turn off to me, I'm an asthma kid, I can't stand smoking	10/2/2014	0	1				https://twitter.com/sammi_hodges/status/517542600408961025	1	0	1
3.28777577785339E+017	YoItsJazz	I hate having asthma	4/29/2013	0	0				https://twitter.com/YoItsJazz/status/328777577785339904	1	0	1
4.54461807973777E+017	a_p20	It's gonna be a long night with rj! #Damn asthma	4/10/2014	0	0		#Damn		https://twitter.com/a_p20/status/454461807973777408	1	0	1
2.43201253277061E+017	_xBossShit	 @Walter_rickett : asthma <<< . #RT	9/5/2012	1	0	@Walter_rickett	#RT		https://twitter.com/_xBossShit/status/243201253277061121	1	0	1
3.82378049691328E+017	RealKohlWorld	You got asthma ? Oh, I'm just asking, cause it'll be hard to breathe with ya nose in my ass.	9/24/2013	2	0				https://twitter.com/RealKohlWorld/status/382378049691328512	0	1	-1
3.68536337403498E+017	NTGraff	â€œ @CelliniNick : @sportsJC16 he'll order spaghetti and get noodles and ketchupâ€>It was someplace warm. Asthmatic .	8/16/2013	0	0	@CelliniNick @sportsJC16			https://twitter.com/NTGraff/status/368536337403498496	0	1	-1
3.64421601875345E+017	COCOtheonlyXO	Hate having asthma	8/5/2013	1	2				https://twitter.com/COCOtheonlyXO/status/364421601875345410	1	0	1
4.52868370400944E+017	ripmygirlkookie	â€œ@TearraMarci: I hate asthma to the skin ass bitches touch me seriously â€	4/6/2014	0	0	@TearraMarci			https://twitter.com/ripmygirlkookie/status/452868370400944128	1	0	1
4.88831162689658E+017	ratchetrach_	@AbbyBonnington noo it was for my asthma but I've had one for a migraine before too and those are not fun!	7/14/2014	0	0	@AbbyBonnington			https://twitter.com/ratchetrach_/status/488831162689658880	1	0	1
4.70777963517345E+017	Garcia_Dan98	My mom mom and Dad are doing everything right now to prevent me going to the Hospital.... I have no inhaler or my other Asthma medicine....	5/26/2014	0	0				https://twitter.com/Garcia_Dan98/status/470777963517345792	1	0	1
2.60046977159557E+017	darrellwhitelaw	@gmoreira001 nope, just an autistic one and another with asthma that I try as hard as I can to keep both from being the prey I refer to.	10/21/2012	0	0	@gmoreira001			https://twitter.com/darrellwhitelaw/status/260046977159557120	1	0	1
4.54262374158323E+017	RhombusBalagan	Station: Rochester, NY Allergy, Asthma & Immunology of Rochester Date of Pollen and Mold Count: 04/10/2014 Trees: Moderate...	4/10/2014	0	0				https://twitter.com/RhombusBalagan/status/454262374158323712	0	1	-1
5.14366052248322E+017	uenvyebbie	asthma fcking up	9/23/2014	0	0				https://twitter.com/uenvyebbie/status/514366052248322048	1	0	1
5.00668973591982E+017	ChaChaCharityy	I hate having asthma my lungs hurt	8/16/2014	1	0				https://twitter.com/ChaChaCharityy/status/500668973591982081	1	0	1
4.28903090830712E+017	Em_Singletonx	Asthma and cold weather do not mix well.	1/30/2014	0	0				https://twitter.com/Em_Singletonx/status/428903090830712833	1	0	1
3.76156131993088E+017	kaylaswertfager	Plus having a asthma attack & not having my inhaler at work	9/6/2013	0	0				https://twitter.com/kaylaswertfager/status/376156131993088000	1	0	1
2.78382987236741E+017	KervinFlash30	@LB49Black yeah it sticks with you for life it's like asthma it may go away for quiet a while but end up coming back	12/11/2012	0	1	@LB49Black			https://twitter.com/KervinFlash30/status/278382987236741120	1	0	1
5.4235142501224E+017	SaveMistyRain	@stephenb2006 Thankful that it is only asthma . Hugs.	12/9/2014	0	0	@stephenb2006			https://twitter.com/SaveMistyRain/status/542351425012240386	1	0	1
4.1822104200466E+017	Luluu_Flores	My whole body is shaking and i wont stop caughing /.- wtf . I hateeeeee having asthma -.-	12/31/2013	0	0				https://twitter.com/Luluu_Flores/status/418221042004660224	1	0	1
4.32575905022488E+017	toyaaahX	Nose is all stuffed up. Sound like Darth Vader having an asthma attack.	2/9/2014	0	1				https://twitter.com/toyaaahX/status/432575905022488576	0	1	-1
1.57888799404343E+017	amydoman	I just ousted Tyler J. as the mayor of Fishman Allergy & Asthma on @foursquare ! http:// 4sq.com/9IIyPZ	1/13/2012	0	0	@foursquare			https://twitter.com/amydoman/status/157888799404343296	0	1	-1
13025235082	rstevenw	I'm at Southwest Asthma & Allergy Associates (21820 Kingsland Blvd #110, Mason, Katy). http://4sq.com/9vtbMh	4/28/2010	0	0		#110		https://twitter.com/rstevenw/status/13025235082	0	1	-1
4.45007280040206E+017	mschlifke	@Zak_Bagans y r u the only 1 who always wears a respirator do u have asthma or something sry I'm just curious, I think y'all r the best tho!	3/15/2014	0	0	@Zak_Bagans			https://twitter.com/mschlifke/status/445007280040206336	1	0	1
4.96154662622343E+017	Elyiah_J	Did this nigga really just say asthma is good for you.	8/4/2014	0	0				https://twitter.com/Elyiah_J/status/496154662622343168	1	0	1
2.20502496127356E+017	laurrrx91	Why is my asthma acting up in July?! Can't breathe :'(	7/4/2012	0	0				https://twitter.com/laurrrx91/status/220502496127356928	1	0	1
2.76496304002191E+017	mikkideeee	Let's run away together. Lol jk I have asthma .	12/5/2012	0	0				https://twitter.com/mikkideeee/status/276496304002191360	0	1	-1
4.33352192318111E+017	courtneyblewis	Shots! (@Allergy & Asthma Center) http:// 4sq.com/1iYW1Mg	2/11/2014	0	0	@Allergy			https://twitter.com/courtneyblewis/status/433352192318111744	0	1	-1
4.50754775102271E+017	SuperManda07	I'm at Lorton Allergy & Asthma Center (Lorton, VA) http:// 4sq.com/1jtbKFk	3/31/2014	0	0				https://twitter.com/SuperManda07/status/450754775102271488	0	1	-1
4.05899971691835E+017	OneProudMom_14	Like he seriously can't breath along with him having asthma	11/27/2013	0	0				https://twitter.com/OneProudMom_14/status/405899971691835392	1	0	1
4.28358361068085E+017	erin0915	@Noellerson and health care so far, except for the mention if the poor kid with asthma	1/28/2014	0	0	@Noellerson			https://twitter.com/erin0915/status/428358361068085248	1	0	1
3.91778137006034E+017	NotoriousDejon	It's lil mossy spit sick like asthma attacks	10/20/2013	0	0				https://twitter.com/NotoriousDejon/status/391778137006034945	0	1	-1
3.04092120430546E+017	Nubian_mind	â€œMake that pussy breathe in & out while my dick all in you. Ya pussy actin like it got asthma right now. Breathe on this dick.	2/19/2013	0	0				https://twitter.com/Nubian_mind/status/304092120430546944	0	1	-1
4.12824696099319E+017	ylenacamou	Asthma sucks	12/17/2013	2	1				https://twitter.com/ylenacamou/status/412824696099319808	1	0	1
4.09348312232243E+017	rolli_boi	@_SheDreamsBIG_ yea and they both have asthma	12/7/2013	0	0	@_SheDreamsBIG_			https://twitter.com/rolli_boi/status/409348312232243201	1	0	1
4.88132008967565E+017	hailey_golec	My dog sounds like he has asthma	7/12/2014	0	1				https://twitter.com/hailey_golec/status/488132008967565313	0	1	-1
3.24996676710432E+017	cindywp	I'm at Asthma & Allergy Center (Baltimore, MD) http:// 4sq.com/102FcnN	4/18/2013	0	0				https://twitter.com/cindywp/status/324996676710432769	0	1	-1
1.62185591398731E+017	badd_Tweetie	I have asthma tf??! #NonStop (:	1/25/2012	0	0		#NonStop		https://twitter.com/badd_Tweetie/status/162185591398731780	1	0	1
2.93972434221166E+017	shannonrenepike	Getting stressed to the point you think you're having an asthma attack... And you don't have asthma . #senioryear	1/23/2013	0	2		#senioryear		https://twitter.com/shannonrenepike/status/293972434221166592	0	1	-1
3.91443278798663E+017	YFNCheeso	If I didn't have asthma I would of ran #Mikie	10/19/2013	0	0		#Mikie		https://twitter.com/YFNCheeso/status/391443278798663681	1	0	1
9.37002637387489E+016	LaVernia_Badd	Asthma I just found I had it 11th grade year and they just gave me a pump freshman year in college and I still don't use it..	7/20/2011	0	0				https://twitter.com/LaVernia_Badd/status/93700263738748928	1	0	1
4.90750584015052E+017	IllMindOfMegan	Middle of the night asthma attacks	7/20/2014	0	0				https://twitter.com/IllMindOfMegan/status/490750584015052800	1	0	1
5.29234396512276E+017	TaidenMuva	Laying in this hospital bed looks like imma be here for a while asthma &anxiety problems	11/3/2014	0	0				https://twitter.com/TaidenMuva/status/529234396512276480	1	0	1
2.78649661953146E+016	davebabler	House Republicans just treasonously voted to murder & impoverish millions of Americans with pre-existing conditions, like asthma . #p2 #tcot	1/19/2011	1	0		#p2 #tcot		https://twitter.com/davebabler/status/27864966195314688	1	0	1
4.46268138192384E+017	kelseymcrobbie	Those stairs really just killed me, I'm breathing like I have asthma .	3/19/2014	0	1				https://twitter.com/kelseymcrobbie/status/446268138192384000	0	1	-1
2.55192561612881E+017	UGoBoogie	Its so hard being a thug wit asthma ... Smh its a battle everyday	10/8/2012	0	0				https://twitter.com/UGoBoogie/status/255192561612881921	1	0	1
2.984182633759E+017	4GVonn	You ain't got half of that they pump you up asthma attack	2/4/2013	0	0				https://twitter.com/4GVonn/status/298418263375900672	1	0	1
4.30501839176347E+017	Ashleyanna1234	Blame everything on my asthma	2/3/2014	0	1				https://twitter.com/Ashleyanna1234/status/430501839176347649	1	0	1
4.50494916989169E+017	iyana_iguana	I got asthma , I can't be fucking with all that extra shit	3/31/2014	0	0				https://twitter.com/iyana_iguana/status/450494916989169665	1	0	1
5.24799532032368E+016	KeyishaRenee	@iam_kaos I had to leave work early...cuz the smoke startedmessin wit my asthma	3/28/2011	0	0	@iam_kaos			https://twitter.com/KeyishaRenee/status/52479953203236864	1	0	1
4.4137424078098E+017	MarcianosDembow	#Micoro_rD Asthma , allergies, two cats and a small apartment: Ever since I can remember I have been... http:// cnn.it/1ib3x6b #Micoro_rD	3/5/2014	0	0		#Micoro_rD #Micoro_rD		https://twitter.com/MarcianosDembow/status/441374240780980224	1	0	1
3.69897616038834E+017	Jeez_Louise7	â€œ @CharFitz : @Jeez_Louise7 I don't know one asthmatic that enjoys it. #asthmaticsunite â€ you are so right! Luckily it's not asthma this time	8/20/2013	0	0	@CharFitz @Jeez_Louise7	#asthmaticsunite		https://twitter.com/Jeez_Louise7/status/369897616038834176	1	0	1
2.49735484874584E+017	uglynerdloser	I'm proud I've gotten to the point where i can take a hit without having an asthma attack	9/23/2012	0	1				https://twitter.com/uglynerdloser/status/249735484874584064	1	0	1
4.01174863840567E+017	snmccaa	â€œ @lilmani_ : I got asthma so I cant chase u hoes â€	11/14/2013	0	1	@lilmani_			https://twitter.com/snmccaa/status/401174863840567296	0	1	-1
4.22096126670413E+017	shainalyne	I hate having asthma	1/11/2014	0	0				https://twitter.com/shainalyne/status/422096126670413824	1	0	1
3.5152488621423E+017	ReannaDawn_	@Dezzii21 Taylor's asthma is acting up	6/30/2013	0	0	@Dezzii21			https://twitter.com/ReannaDawn_/status/351524886214230016	1	0	1
2.62328262238277E+017	MZ_HURRICANE27	@Fios_Fefe I'm admitted in Christ hospital for my asthma	10/27/2012	0	0	@Fios_Fefe			https://twitter.com/MZ_HURRICANE27/status/262328262238277632	1	0	1
4.47949143470649E+017	bel_delapaz	I haven't taken my asthma treatments in forever! I used to hate them :/	3/24/2014	0	0				https://twitter.com/bel_delapaz/status/447949143470649344	1	0	1
